x,eta,u,v,pressure
2.96945,0.03571,2.53647,0.05261,0.0004655
2.98175,0.03914,2.54293,0.06239,0.0004645
2.99404,0.04024,2.54446,0.06242,0.0004608
3.00634,0.04239,2.53923,0.08094,0.0004444
3.01863,0.04452,2.54068,0.08001,0.0004302
3.03093,0.04644,2.53538,0.08305,0.0004204
3.04323,0.04908,2.53433,0.08261,0.0004109
3.05552,0.05012,2.53425,0.09065,0.0004009
3.06782,0.05156,2.53405,0.09000,0.0003950
3.08011,0.05322,2.52748,0.08840,0.0003892
3.09241,0.05429,2.52628,0.08948,0.0003780
3.10471,0.05481,2.52038,0.08667,0.0003565
3.11700,0.05594,2.51964,0.08703,0.0003422
3.12930,0.05624,2.51346,0.08517,0.0003191
3.14159,0.05683,2.51253,0.08473,0.0003037
