x,eta,u,v,pressure
2.99404,0.04056,2.24406,0.00998,0.0002288
3.00634,0.04302,2.24688,0.01485,0.0002200
3.01863,0.04620,2.24723,0.01355,0.0002132
3.03093,0.04801,2.24792,0.01256,0.0002102
3.04323,0.04973,2.24746,0.01184,0.0002050
3.05552,0.05021,2.26242,0.01167,0.0001987
3.06782,0.05201,2.26318,0.01201,0.0001941
3.08011,0.05334,2.27052,0.00922,0.0001901
3.09241,0.05462,2.27187,0.01046,0.0001788
3.10471,0.05589,2.28234,0.01175,0.0001643
3.11700,0.05660,2.28469,0.01102,0.0001561
3.12930,0.05710,2.29696,0.00948,0.0001497
3.14159,0.05727,2.29907,0.01225,0.0001443
