x,eta,u,v,pressure
2.98175,0.04057,2.38266,0.01146,0.0005037
2.99404,0.04299,2.38605,0.01738,0.0004850
3.00634,0.04478,2.38586,0.01736,0.0004628
3.01863,0.04685,2.40718,0.05026,0.0004434
3.03093,0.04929,2.40721,0.05015,0.0004276
3.04323,0.05064,2.41438,0.06300,0.0004079
3.05552,0.05274,2.41405,0.06300,0.0003882
3.06782,0.05499,2.44634,0.08965,0.0003697
3.08011,0.05578,2.44634,0.08964,0.0003503
3.09241,0.05767,2.45398,0.09826,0.0003324
3.10471,0.05822,2.45403,0.09831,0.0003157
3.11700,0.05915,2.47709,0.12575,0.0003011
3.12930,0.05986,2.47723,0.12579,0.0002855
3.14159,0.06034,2.49008,0.13809,0.0002693
