x,eta,u,v,pressure
2.99404,0.04173,2.48363,0.02941,0.0003340
3.00634,0.04495,2.49538,0.03881,0.0003178
3.01863,0.04691,2.49534,0.03900,0.0003103
3.03093,0.04793,2.49642,0.04207,0.0003023
3.04323,0.05021,2.49632,0.04251,0.0002963
3.05552,0.05135,2.50320,0.04902,0.0002876
3.06782,0.05359,2.50306,0.04916,0.0002811
3.08011,0.05425,2.50092,0.05003,0.0002695
3.09241,0.05539,2.49963,0.04979,0.0002546
3.10471,0.05674,2.51171,0.05434,0.0002403
3.11700,0.05740,2.51051,0.05419,0.0002295
3.12930,0.05765,2.51178,0.05325,0.0002236
3.14159,0.05810,2.51079,0.05318,0.0002108
