x,eta,u,v,pressure
2.98175,0.03926,2.51766,0.00200,0.0006817
2.99404,0.04155,2.51782,0.00233,0.0006715
3.00634,0.04429,2.52476,0.01240,0.0006502
3.01863,0.04611,2.52486,0.01241,0.0006391
3.03093,0.04790,2.53085,0.02096,0.0006265
3.04323,0.05058,2.53098,0.02111,0.0006153
3.05552,0.05160,2.54992,0.02982,0.0006054
3.06782,0.05360,2.54996,0.02982,0.0005904
3.08011,0.05480,2.56000,0.03955,0.0005763
3.09241,0.05543,2.56032,0.04001,0.0005509
3.10471,0.05678,2.57634,0.05177,0.0005379
3.11700,0.05713,2.57670,0.05183,0.0005136
3.12930,0.05767,2.59109,0.06155,0.0005039
3.14159,0.05808,2.59176,0.06226,0.0004819
