x,eta,u,v,pressure
2.95715,0.03458,2.62925,0.00890,0.0006353
2.96945,0.03819,2.62475,0.01314,0.0006317
2.98175,0.04053,2.62162,0.01296,0.0006222
2.99404,0.04264,2.61831,0.02370,0.0006073
3.00634,0.04367,2.61638,0.02325,0.0005864
3.01863,0.04625,2.61607,0.03016,0.0005712
3.03093,0.04784,2.61410,0.03000,0.0005527
3.04323,0.05072,2.62403,0.04226,0.0005361
3.05552,0.05231,2.62391,0.04129,0.0005205
3.06782,0.05370,2.62841,0.04971,0.0005035
3.08011,0.05499,2.63013,0.04935,0.0004799
3.09241,0.05558,2.63117,0.06287,0.0004554
3.10471,0.05656,2.63239,0.06217,0.0004414
3.11700,0.05733,2.63972,0.07377,0.0004097
3.12930,0.05807,2.64065,0.07350,0.0003962
3.14159,0.05828,2.66008,0.08590,0.0003651
