x,eta,u,v,pressure
2.98175,0.03982,2.44833,0.00592,0.0004022
2.99404,0.04190,2.44972,0.00703,0.0003935
3.00634,0.04405,2.47218,0.02776,0.0003754
3.01863,0.04488,2.47274,0.02781,0.0003674
3.03093,0.04702,2.48475,0.03626,0.0003597
3.04323,0.04935,2.48547,0.03641,0.0003510
3.05552,0.05134,2.50206,0.06196,0.0003421
3.06782,0.05268,2.50279,0.06218,0.0003341
3.08011,0.05387,2.51973,0.07713,0.0003226
3.09241,0.05461,2.52055,0.07789,0.0003084
3.10471,0.05544,2.53788,0.09852,0.0002893
3.11700,0.05620,2.53847,0.09948,0.0002714
3.12930,0.05679,2.55361,0.11124,0.0002561
3.14159,0.05733,2.55406,0.11201,0.0002412
