x,eta,u,v,pressure
-1.06359,-0.02677,2.39551,-0.00910,-0.0004869
-1.05130,-0.02867,2.39514,-0.00887,-0.0004866
-1.03900,-0.02905,2.38652,-0.02041,-0.0004888
-1.02670,-0.03078,2.38621,-0.02043,-0.0004882
-1.01441,-0.03228,2.38595,-0.02512,-0.0004879
-1.00211,-0.03452,2.38579,-0.02495,-0.0004869
-0.98982,-0.03592,2.38343,-0.03294,-0.0004854
-0.97752,-0.03723,2.38326,-0.03294,-0.0004835
-0.96523,-0.03786,2.38526,-0.03605,-0.0004799
-0.95293,-0.03905,2.38521,-0.03596,-0.0004767
-0.94063,-0.04016,2.38194,-0.03998,-0.0004700
-0.92834,-0.04155,2.38203,-0.03974,-0.0004643
-0.91604,-0.04236,2.38748,-0.04305,-0.0004566
-0.90375,-0.04339,2.38753,-0.04287,-0.0004505
-0.89145,-0.04414,2.38744,-0.04577,-0.0004437
-0.87915,-0.04434,2.38760,-0.04544,-0.0004380
-0.86686,-0.04498,2.39201,-0.04914,-0.0004311
-0.85456,-0.04551,2.39174,-0.04914,-0.0004243
-0.84227,-0.04597,2.39049,-0.05506,-0.0004174
-0.82997,-0.04662,2.39049,-0.05506,-0.0004100
-0.81767,-0.04683,2.39575,-0.05885,-0.0004028
-0.80538,-0.04685,2.39561,-0.05901,-0.0003947
-0.79308,-0.04697,2.39484,-0.06658,-0.0003866
-0.78079,-0.04701,2.39490,-0.06647,-0.0003773
-0.76849,-0.04686,2.39665,-0.06789,-0.0003677
-0.75620,-0.04665,2.39682,-0.06805,-0.0003568
-0.74390,-0.04636,2.38854,-0.07625,-0.0003458
-0.73160,-0.04629,2.38776,-0.07662,-0.0003331
-0.71931,-0.04558,2.39092,-0.07666,-0.0003200
-0.70701,-0.04502,2.39102,-0.07658,-0.0003046
-0.69472,-0.04446,2.39282,-0.08650,-0.0002894
-0.68242,-0.04375,2.39272,-0.08657,-0.0002720
-0.67012,-0.04308,2.39461,-0.09058,-0.0002544
-0.65783,-0.04251,2.39503,-0.09064,-0.0002340
-0.64553,-0.04158,2.39178,-0.10367,-0.0002120
-0.63324,-0.04028,2.39183,-0.10394,-0.0001899
-0.62094,-0.03974,2.39654,-0.11376,-0.0001662
-0.60865,-0.03862,2.39663,-0.11412,-0.0001420
-0.59635,-0.03678,2.40491,-0.13207,-0.0001187
-0.58405,-0.03613,2.40478,-0.13233,-0.0000934
-0.57176,-0.03405,2.40926,-0.14579,-0.0000700
-0.55946,-0.03332,2.40895,-0.14619,-0.0000424
-0.54717,-0.03181,2.40559,-0.16069,-0.0000170
-0.53487,-0.03037,2.40531,-0.16094,0.0000080
-0.52257,-0.02879,2.40988,-0.17000,0.0000331
-0.51028,-0.02552,2.40952,-0.17012,0.0000552
-0.49798,-0.02381,2.41301,-0.17467,0.0000805
-0.48569,-0.02205,2.41271,-0.17481,0.0001068
-0.47339,-0.02103,2.41202,-0.17716,0.0001331
-0.46109,-0.01910,2.41163,-0.17714,0.0001602
-0.44880,-0.01713,2.40614,-0.17118,0.0001870
-0.43650,-0.01392,2.40581,-0.17122,0.0002146
-0.42421,-0.01171,2.40337,-0.16693,0.0002410
-0.41191,-0.00944,2.40304,-0.16676,0.0002693
-0.39962,-0.00829,2.40648,-0.15169,0.0002910
-0.38732,-0.00604,2.40628,-0.15162,0.0003162
-0.37502,-0.00401,2.40431,-0.14548,0.0003366
-0.36273,-0.00092,2.40436,-0.14530,0.0003610
-0.35043,0.00272,2.40701,-0.12162,0.0003804
-0.33814,0.00509,2.40715,-0.12154,0.0003999
-0.32584,0.00765,2.40720,-0.11216,0.0004178
-0.31354,0.00894,2.40745,-0.11185,0.0004366
-0.30125,0.01151,2.41480,-0.08351,0.0004507
-0.28895,0.01412,2.41516,-0.08336,0.0004695
-0.27666,0.01785,2.41685,-0.07383,0.0004761
-0.26436,0.02058,2.41705,-0.07360,0.0004765
-0.25207,0.02370,2.41779,-0.04394,0.0004785
-0.23977,0.02532,2.41793,-0.04397,0.0004848
-0.22747,0.02722,2.41866,-0.03602,0.0004883
-0.21518,0.02985,2.41661,-0.03635,0.0004895
-0.20288,0.03232,2.42452,-0.01022,0.0004953
-0.19059,0.03606,2.42330,-0.01045,0.0004956
-0.17829,0.03850,2.41903,-0.00598,0.0004998
-0.16599,0.04084,2.41518,-0.00592,0.0004989
-0.15370,0.04208,2.42145,0.01856,0.0004942
-0.14140,0.04399,2.41943,0.01878,0.0004885
-0.12911,0.04742,2.42352,0.02603,0.0004844
-0.11681,0.04958,2.42196,0.02675,0.0004809
-0.10451,0.05132,2.44001,0.04428,0.0004738
-0.09222,0.05300,2.43960,0.04421,0.0004656
-0.07992,0.05376,2.44394,0.05090,0.0004566
-0.06763,0.05528,2.44334,0.05176,0.0004491
-0.05533,0.05652,2.45063,0.06717,0.0004422
-0.04304,0.05759,2.45061,0.06741,0.0004351
-0.03074,0.05884,2.45736,0.07656,0.0004296
-0.01844,0.05944,2.45717,0.07719,0.0004176
-0.00615,0.05980,2.47356,0.08984,0.0004113
0.00615,0.05988,2.47350,0.09005,0.0003978
0.01844,0.05987,2.47928,0.09788,0.0003870
0.03074,0.05963,2.47916,0.09816,0.0003750
0.04304,0.05883,2.48752,0.11173,0.0003626
0.05533,0.05800,2.48733,0.11185,0.0003492
0.06763,0.05696,2.49360,0.12013,0.0003348
0.07992,0.05634,2.49303,0.12037,0.0003192
0.09222,0.05499,2.51270,0.13374,0.0003019
0.10451,0.05348,2.51257,0.13406,0.0002843
0.11681,0.05204,2.52311,0.14114,0.0002635
0.12911,0.04834,2.52262,0.14175,0.0002435
0.14140,0.04607,2.53116,0.15216,0.0002270
0.15370,0.04394,2.53099,0.15298,0.0002080
0.16599,0.04296,2.54055,0.15809,0.0001882
0.17829,0.04087,2.54012,0.15855,0.0001734
0.19059,0.03843,2.55847,0.16409,0.0001521
0.20288,0.03465,2.55824,0.16426,0.0001319
0.21518,0.03206,2.56867,0.16238,0.0001111
0.22747,0.02962,2.56869,0.16307,0.0000962
0.23977,0.02822,2.57100,0.16229,0.0000746
0.25207,0.02577,2.57134,0.16305,0.0000568
0.26436,0.02353,2.57779,0.15684,0.0000368
0.27666,0.01979,2.57786,0.15767,0.0000178
0.28895,0.01608,2.58595,0.15053,-0.0000082
0.30125,0.01340,2.58584,0.15082,-0.0000263
0.31354,0.01073,2.58908,0.14241,-0.0000471
0.32584,0.00941,2.58718,0.14230,-0.0000667
0.33814,0.00678,2.59184,0.13413,-0.0000808
0.35043,0.00418,2.59108,0.13400,-0.0001095
0.36273,0.00196,2.59472,0.12642,-0.0001323
0.37502,-0.00036,2.59298,0.12679,-0.0001535
0.38732,-0.00502,2.60705,0.11563,-0.0001778
0.39962,-0.00713,2.60654,0.11581,-0.0002014
0.41191,-0.00824,2.61244,0.10864,-0.0002216
0.42421,-0.01172,2.61218,0.10883,-0.0002452
0.43650,-0.01396,2.60856,0.09591,-0.0002597
0.44880,-0.01506,2.60838,0.09574,-0.0002852
0.46109,-0.01827,2.61162,0.08721,-0.0002966
0.47339,-0.01930,2.61207,0.08716,-0.0003155
0.48569,-0.02103,2.62337,0.07278,-0.0003338
0.49798,-0.02280,2.62368,0.07257,-0.0003430
0.51028,-0.02483,2.62971,0.06370,-0.0003609
0.52257,-0.02832,2.63032,0.06346,-0.0003638
0.53487,-0.02961,2.62864,0.04493,-0.0003753
0.54717,-0.03039,2.62879,0.04475,-0.0003829
0.55946,-0.03270,2.63148,0.03398,-0.0003898
0.57176,-0.03416,2.63177,0.03348,-0.0003946
0.58405,-0.03487,2.63981,0.01382,-0.0003997
0.59635,-0.03686,2.63972,0.01367,-0.0004016
0.60865,-0.03749,2.64356,0.00578,-0.0004037
0.62094,-0.03924,2.64368,0.00567,-0.0004029
0.63324,-0.04024,2.63851,-0.01735,-0.0004017
0.64553,-0.04081,2.63848,-0.01743,-0.0003981
0.65783,-0.04202,2.63608,-0.02376,-0.0003934
0.67012,-0.04286,2.63653,-0.02375,-0.0003870
0.68242,-0.04333,2.62502,-0.04695,-0.0003817
0.69472,-0.04399,2.62519,-0.04696,-0.0003743
0.70701,-0.04459,2.61871,-0.05532,-0.0003660
0.71931,-0.04512,2.61892,-0.05554,-0.0003564
0.73160,-0.04596,2.60197,-0.07524,-0.0003458
0.74390,-0.04625,2.60198,-0.07526,-0.0003343
0.75620,-0.04648,2.59289,-0.07991,-0.0003224
0.76849,-0.04649,2.59335,-0.07982,-0.0003087
0.78079,-0.04662,2.56258,-0.09872,-0.0002950
0.79308,-0.04663,2.56258,-0.09873,-0.0002794
0.80538,-0.04652,2.55133,-0.10305,-0.0002640
0.81767,-0.04650,2.55135,-0.10280,-0.0002468
0.82997,-0.04629,2.51785,-0.11286,-0.0002302
0.84227,-0.04599,2.51782,-0.11277,-0.0002112
0.85456,-0.04524,2.50723,-0.11348,-0.0001933
0.86686,-0.04472,2.50718,-0.11315,-0.0001737
0.87915,-0.04418,2.47258,-0.11760,-0.0001562
0.89145,-0.04347,2.47241,-0.11745,-0.0001365
0.90375,-0.04283,2.46238,-0.11844,-0.0001175
0.91604,-0.04220,2.46223,-0.11824,-0.0001024
0.92834,-0.04100,2.42017,-0.11810,-0.0000733
0.94063,-0.04049,2.42004,-0.11797,-0.0000588
0.95293,-0.03890,2.40805,-0.11741,-0.0000281
0.96523,-0.03773,2.40796,-0.11730,-0.0000114
0.97752,-0.03712,2.37398,-0.11235,0.0000174
0.98982,-0.03515,2.37393,-0.11222,0.0000357
1.00211,-0.03446,2.36008,-0.11041,0.0000607
1.01441,-0.03301,2.36011,-0.11028,0.0000833
1.02670,-0.03086,2.32660,-0.10748,0.0001037
1.03900,-0.03002,2.32675,-0.10749,0.0001213
1.05130,-0.02839,2.30788,-0.10418,0.0001361
1.06359,-0.02526,2.30800,-0.10424,0.0001503
1.07589,-0.02384,2.28751,-0.10106,0.0001628
1.08818,-0.02177,2.28704,-0.10086,0.0001801
1.10048,-0.01996,2.26917,-0.09939,0.0001877
1.11278,-0.01883,2.26708,-0.09945,0.0002059
1.12507,-0.01576,2.24108,-0.09330,0.0002143
1.13737,-0.01470,2.24073,-0.09330,0.0002340
1.14966,-0.01254,2.22294,-0.09065,0.0002434
1.16196,-0.00917,2.22025,-0.09113,0.0002602
1.17425,-0.00803,2.21519,-0.07606,0.0002684
1.18655,-0.00484,2.21512,-0.07579,0.0002737
1.19885,-0.00171,2.20283,-0.07316,0.0002785
1.21114,0.00024,2.20231,-0.07338,0.0002856
1.22344,0.00286,2.20179,-0.05115,0.0002904
1.23573,0.00520,2.20156,-0.05089,0.0002934
1.24803,0.00646,2.19931,-0.04320,0.0002987
1.26033,0.01026,2.19909,-0.04334,0.0003037
1.27262,0.01153,2.20806,-0.01662,0.0003085
1.28492,0.01411,2.20816,-0.01664,0.0003167
1.29721,0.01769,2.21196,-0.01259,0.0003150
1.30951,0.01913,2.21209,-0.01247,0.0003082
1.32181,0.02364,2.22155,0.01736,0.0002951
1.33410,0.02553,2.22185,0.01748,0.0002923
1.34640,0.02703,2.22914,0.02435,0.0002888
1.35869,0.03081,2.22931,0.02455,0.0002864
1.37099,0.03331,2.24873,0.04934,0.0002839
1.38328,0.03455,2.24889,0.04957,0.0002793
1.39558,0.03818,2.26006,0.05554,0.0002785
1.40788,0.03936,2.26025,0.05600,0.0002733
1.42017,0.04278,2.26860,0.07601,0.0002679
1.43247,0.04397,2.26847,0.07603,0.0002607
1.44476,0.04608,2.27934,0.08678,0.0002524
1.45706,0.04926,2.27946,0.08718,0.0002452
1.46936,0.05067,2.29330,0.10143,0.0002363
1.48165,0.05191,2.29330,0.10143,0.0002259
1.49395,0.05393,2.29971,0.10813,0.0002178
1.50624,0.05508,2.29950,0.10828,0.0002025
1.51854,0.05623,2.31028,0.11623,0.0001929
1.53083,0.05781,2.31028,0.11623,0.0001844
1.54313,0.05824,2.31273,0.12383,0.0001791
1.55543,0.05924,2.31273,0.12383,0.0001680
1.56772,0.05963,2.32220,0.12535,0.0001600
1.58002,0.05975,2.32182,0.12533,0.0001510
1.59231,0.05970,2.32024,0.13076,0.0001415
1.60461,0.05956,2.31825,0.13089,0.0001313
1.61691,0.05910,2.32045,0.12712,0.0001214
1.62920,0.05798,2.31988,0.12712,0.0001142
1.64150,0.05744,2.32092,0.13008,0.0000998
1.65379,0.05568,2.32065,0.13040,0.0000887
1.66609,0.05482,2.34073,0.12423,0.0000766
1.67839,0.05311,2.34079,0.12423,0.0000645
1.69068,0.05026,2.34460,0.12797,0.0000499
1.70298,0.05017,2.34500,0.12789,0.0000358
1.71527,0.04820,2.34898,0.11978,0.0000262
1.72757,0.04397,2.34960,0.11955,0.0000133
1.73986,0.04289,2.35515,0.12148,-0.0000013
1.75216,0.03967,2.35562,0.12151,-0.0000143
1.76446,0.03720,2.37942,0.11016,-0.0000292
1.77675,0.03594,2.37986,0.11013,-0.0000433
1.78905,0.03210,2.38501,0.10850,-0.0000588
1.80134,0.03082,2.38508,0.10901,-0.0000704
1.81364,0.02822,2.39930,0.09805,-0.0000829
1.82594,0.02597,2.39946,0.09795,-0.0000949
1.83823,0.02353,2.40586,0.09750,-0.0001079
1.85053,0.01972,2.40592,0.09742,-0.0001189
1.86282,0.01617,2.42623,0.08787,-0.0001348
1.87512,0.01483,2.42636,0.08779,-0.0001470
1.88741,0.01083,2.43229,0.08823,-0.0001596
1.89971,0.00819,2.43329,0.08853,-0.0001717
1.91201,0.00687,2.44065,0.07959,-0.0001805
1.92430,0.00390,2.44103,0.07949,-0.0001943
1.93660,0.00034,2.44315,0.07878,-0.0002047
1.94889,-0.00023,2.44402,0.07887,-0.0002173
1.96119,-0.00331,2.45670,0.06934,-0.0002274
1.97349,-0.00609,2.45734,0.06941,-0.0002403
1.98578,-0.00937,2.45767,0.06543,-0.0002521
1.99808,-0.01169,2.45751,0.06518,-0.0002606
2.01037,-0.01283,2.45980,0.05617,-0.0002732
2.02267,-0.01615,2.46033,0.05608,-0.0002836
2.03497,-0.01827,2.46175,0.05219,-0.0002928
2.04726,-0.01927,2.46204,0.05198,-0.0002983
2.05956,-0.02220,2.46892,0.04078,-0.0003089
2.07185,-0.02430,2.46955,0.04054,-0.0003149
2.08415,-0.02501,2.47164,0.03660,-0.0003272
2.09644,-0.02678,2.47166,0.03622,-0.0003296
2.10874,-0.02883,2.47063,0.02383,-0.0003384
2.12104,-0.03139,2.47089,0.02339,-0.0003440
2.13333,-0.03214,2.47061,0.01949,-0.0003525
2.14563,-0.03363,2.46966,0.01887,-0.0003598
2.15792,-0.03576,2.47985,0.00275,-0.0003667
2.17022,-0.03708,2.47986,0.00257,-0.0003732
2.18252,-0.03771,2.48118,-0.00082,-0.0003776
2.19481,-0.03948,2.48117,-0.00102,-0.0003842
2.20711,-0.04003,2.48541,-0.01570,-0.0003887
2.21940,-0.04143,2.48537,-0.01591,-0.0003917
2.23170,-0.04222,2.48844,-0.01975,-0.0003926
2.24399,-0.04284,2.48837,-0.01997,-0.0003954
2.25629,-0.04399,2.49573,-0.03973,-0.0003961
2.26859,-0.04474,2.49567,-0.03989,-0.0003951
2.28088,-0.04485,2.49659,-0.04361,-0.0003933
2.29318,-0.04540,2.49756,-0.04333,-0.0003904
2.30547,-0.04584,2.50191,-0.06610,-0.0003867
2.31777,-0.04623,2.50254,-0.06617,-0.0003815
2.33007,-0.04672,2.50234,-0.07264,-0.0003753
2.34236,-0.04684,2.50318,-0.07292,-0.0003678
2.35466,-0.04689,2.50797,-0.09659,-0.0003596
2.36695,-0.04689,2.50831,-0.09712,-0.0003496
2.37925,-0.04685,2.50600,-0.10468,-0.0003383
2.39155,-0.04652,2.50609,-0.10522,-0.0003253
2.40384,-0.04625,2.50463,-0.12728,-0.0003113
2.41614,-0.04620,2.50421,-0.12783,-0.0002941
2.42843,-0.04581,2.49876,-0.13379,-0.0002772
2.44073,-0.04533,2.49828,-0.13398,-0.0002584
2.45302,-0.04432,2.49697,-0.15297,-0.0002403
2.46532,-0.04371,2.49683,-0.15299,-0.0002199
2.47762,-0.04309,2.48977,-0.15741,-0.0001970
2.48991,-0.04214,2.48959,-0.15729,-0.0001737
2.50221,-0.04117,2.48524,-0.17280,-0.0001473
2.51450,-0.04067,2.48524,-0.17280,-0.0001186
2.52680,-0.03908,2.47776,-0.17540,-0.0000903
2.53910,-0.03791,2.47739,-0.17517,-0.0000600
2.55139,-0.03730,2.47577,-0.18973,-0.0000286
2.56369,-0.03534,2.47558,-0.18964,0.0000028
2.57598,-0.03465,2.47081,-0.19060,0.0000361
2.58828,-0.03246,2.47071,-0.19051,0.0000704
2.60057,-0.03102,2.46965,-0.20143,0.0001040
2.61287,-0.03031,2.46965,-0.20137,0.0001356
2.62517,-0.02719,2.46495,-0.20107,0.0001661
2.63746,-0.02549,2.46519,-0.20087,0.0001968
2.64976,-0.02526,2.46926,-0.20200,0.0002299
2.66205,-0.02241,2.46930,-0.20183,0.0002627
2.67435,-0.02095,2.46233,-0.19893,0.0002957
2.68665,-0.01807,2.46181,-0.19821,0.0003294
2.69894,-0.01597,2.46428,-0.18914,0.0003616
2.71124,-0.01490,2.46365,-0.18844,0.0003953
2.72353,-0.01162,2.45672,-0.18326,0.0004252
2.73583,-0.00936,2.45422,-0.18290,0.0004577
2.74813,-0.00822,2.45722,-0.16529,0.0004874
2.76042,-0.00514,2.45506,-0.16491,0.0005110
2.77272,-0.00181,2.44842,-0.16009,0.0005341
2.78501,-0.00063,2.44672,-0.15949,0.0005591
2.79731,0.00235,2.44270,-0.13424,0.0005811
2.80960,0.00405,2.44187,-0.13372,0.0006021
2.82190,0.00764,2.43289,-0.12341,0.0006206
2.83420,0.00892,2.43310,-0.12274,0.0006408
2.84649,0.01147,2.44123,-0.09617,0.0006555
2.85879,0.01537,2.44184,-0.09590,0.0006767
2.87108,0.01775,2.43795,-0.08802,0.0006855
2.88338,0.01922,2.43848,-0.08746,0.0006867
2.89568,0.02369,2.43431,-0.06116,0.0006829
2.90797,0.02547,2.43497,-0.06112,0.0006872
2.92027,0.02839,2.43152,-0.05406,0.0006885
2.93256,0.03093,2.43208,-0.05385,0.0006895
2.94486,0.03221,2.44080,-0.02521,0.0006910
2.95715,0.03596,2.44135,-0.02498,0.0006899
2.96945,0.03719,2.44396,-0.01880,0.0006899
