x,eta,u,v,pressure
2.96945,0.03574,2.47863,0.03193,0.0005271
2.98175,0.03903,2.47892,0.03234,0.0005280
2.99404,0.04108,2.47694,0.05389,0.0005324
3.00634,0.04206,2.47682,0.05395,0.0005222
3.01863,0.04508,2.47709,0.06697,0.0005129
3.03093,0.04664,2.47507,0.06738,0.0005078
3.04323,0.04740,2.48064,0.08194,0.0005026
3.05552,0.04909,2.48033,0.08231,0.0004935
3.06782,0.05022,2.48046,0.09010,0.0004839
3.08011,0.05141,2.47863,0.09034,0.0004757
3.09241,0.05303,2.47153,0.10128,0.0004719
3.10471,0.05365,2.47224,0.10149,0.0004656
3.11700,0.05440,2.47251,0.11039,0.0004582
3.12930,0.05463,2.47302,0.11108,0.0004467
3.14159,0.05489,2.48429,0.11976,0.0004335
