x,eta,u,v,pressure
2.98175,0.04047,2.53179,0.01911,0.0005670
2.99404,0.04162,2.53205,0.01935,0.0005603
3.00634,0.04496,2.53392,0.02276,0.0005462
3.01863,0.04724,2.53386,0.02339,0.0005401
3.03093,0.04887,2.55126,0.04778,0.0005314
3.04323,0.05095,2.55179,0.04795,0.0005218
3.05552,0.05229,2.55422,0.05358,0.0005105
3.06782,0.05351,2.55302,0.05360,0.0005030
3.08011,0.05533,2.56843,0.07250,0.0004843
3.09241,0.05590,2.56789,0.07290,0.0004686
3.10471,0.05691,2.57243,0.07574,0.0004556
3.11700,0.05804,2.57238,0.07633,0.0004482
3.12930,0.05830,2.58024,0.09427,0.0004311
3.14159,0.05875,2.58096,0.09466,0.0004186
