x,eta,u,v,pressure
2.98175,0.03830,2.47826,0.05028,0.0004807
2.99404,0.04041,2.47703,0.05037,0.0004800
3.00634,0.04297,2.47298,0.07426,0.0004692
3.01863,0.04413,2.47219,0.07422,0.0004583
3.03093,0.04637,2.46573,0.08082,0.0004502
3.04323,0.04869,2.46221,0.08068,0.0004413
3.05552,0.04979,2.45541,0.09885,0.0004298
3.06782,0.05141,2.45405,0.09856,0.0004205
3.08011,0.05225,2.45311,0.10132,0.0004128
3.09241,0.05306,2.45101,0.10122,0.0004026
3.10471,0.05430,2.45276,0.11315,0.0003915
3.11700,0.05474,2.45238,0.11273,0.0003754
3.12930,0.05516,2.45390,0.11456,0.0003577
3.14159,0.05551,2.45364,0.11419,0.0003371
