x,eta,u,v,pressure
2.96945,0.03853,2.49026,-0.02178,0.0005347
2.98175,0.03965,2.49198,-0.00811,0.0005340
2.99404,0.04261,2.49218,-0.00740,0.0005194
3.00634,0.04443,2.50656,0.01746,0.0005006
3.01863,0.04554,2.50697,0.01760,0.0004899
3.03093,0.04814,2.51498,0.03382,0.0004759
3.04323,0.04978,2.51577,0.03439,0.0004645
3.05552,0.05084,2.53741,0.05216,0.0004517
3.06782,0.05297,2.53789,0.05214,0.0004439
3.08011,0.05361,2.54746,0.06223,0.0004290
3.09241,0.05514,2.54808,0.06219,0.0004097
3.10471,0.05598,2.55751,0.07644,0.0003817
3.11700,0.05633,2.55779,0.07627,0.0003700
3.12930,0.05704,2.56417,0.08500,0.0003428
3.14159,0.05717,2.56437,0.08455,0.0003245
