x,eta,u,v,pressure
2.99404,0.04065,2.44711,0.04836,0.0004018
3.00634,0.04274,2.44730,0.04831,0.0003904
3.01863,0.04488,2.45313,0.05584,0.0003821
3.03093,0.04787,2.45371,0.05590,0.0003783
3.04323,0.04950,2.46228,0.06694,0.0003700
3.05552,0.05112,2.46237,0.06692,0.0003630
3.06782,0.05170,2.46629,0.07267,0.0003567
3.08011,0.05347,2.46670,0.07296,0.0003557
3.09241,0.05437,2.48275,0.07868,0.0003401
3.10471,0.05585,2.48287,0.07853,0.0003200
3.11700,0.05661,2.48527,0.08008,0.0003062
3.12930,0.05712,2.48533,0.07979,0.0002986
3.14159,0.05728,2.49192,0.08164,0.0002816
