x,eta,u,v,pressure
2.99404,0.04372,2.51166,-0.00220,0.0005165
3.00634,0.04545,2.51748,0.00267,0.0005045
3.01863,0.04694,2.51832,0.00301,0.0004987
3.03093,0.04905,2.54500,0.02353,0.0004897
3.04323,0.05106,2.54606,0.02392,0.0004828
3.05552,0.05330,2.56086,0.02991,0.0004752
3.06782,0.05477,2.56169,0.03029,0.0004607
3.08011,0.05604,2.59505,0.04165,0.0004489
3.09241,0.05661,2.59627,0.04149,0.0004320
3.10471,0.05761,2.60535,0.04599,0.0004194
3.11700,0.05839,2.60624,0.04484,0.0004076
3.12930,0.05916,2.62977,0.06317,0.0003963
3.14159,0.05939,2.63188,0.06229,0.0003842
