x,eta,u,v,pressure
2.98175,0.03944,2.48980,-0.00504,0.0005135
2.99404,0.04055,2.48553,-0.00595,0.0005082
3.00634,0.04287,2.48835,0.00223,0.0004944
3.01863,0.04570,2.48525,0.00185,0.0004858
3.03093,0.04753,2.46709,0.00275,0.0004808
3.04323,0.04972,2.46073,0.00208,0.0004743
3.05552,0.05114,2.48116,0.01483,0.0004684
3.06782,0.05225,2.47993,0.01567,0.0004606
3.08011,0.05431,2.46953,0.01760,0.0004510
3.09241,0.05502,2.46815,0.01952,0.0004355
3.10471,0.05609,2.46920,0.03354,0.0004213
3.11700,0.05743,2.46889,0.03469,0.0004135
3.12930,0.05777,2.47013,0.04156,0.0003979
3.14159,0.05845,2.47161,0.04275,0.0003870
