x,eta,u,v,pressure
2.99404,0.04228,2.69946,0.01554,0.0007045
3.00634,0.04440,2.72219,0.03628,0.0006824
3.01863,0.04698,2.72276,0.03571,0.0006654
3.03093,0.04801,2.73690,0.04565,0.0006498
3.04323,0.04956,2.73737,0.04571,0.0006366
3.05552,0.05160,2.75914,0.07063,0.0006242
3.06782,0.05362,2.75989,0.07093,0.0006091
3.08011,0.05487,2.77569,0.08577,0.0005833
3.09241,0.05594,2.77681,0.08611,0.0005568
3.10471,0.05640,2.79860,0.11010,0.0005431
3.11700,0.05715,2.79995,0.11058,0.0005143
3.12930,0.05765,2.80918,0.12399,0.0005032
3.14159,0.05794,2.80995,0.12412,0.0004764
