x,eta,u,v,pressure
2.99404,0.04194,2.36931,-0.02400,0.0003357
3.00634,0.04346,2.36955,-0.02507,0.0003263
3.01863,0.04655,2.37325,-0.01943,0.0003154
3.03093,0.04791,2.37332,-0.01945,0.0003124
3.04323,0.04943,2.38640,0.00327,0.0003033
3.05552,0.05228,2.38669,0.00274,0.0002966
3.06782,0.05321,2.39079,0.00812,0.0002871
3.08011,0.05462,2.39151,0.00805,0.0002768
3.09241,0.05650,2.40255,0.03172,0.0002607
3.10471,0.05754,2.40290,0.03157,0.0002489
3.11700,0.05798,2.41709,0.04256,0.0002406
3.12930,0.05896,2.41757,0.04303,0.0002322
3.14159,0.05917,2.43144,0.05886,0.0002273
