x,eta,u,v,pressure
2.98175,0.04033,2.23151,0.03046,0.0002912
2.99404,0.04256,2.23042,0.02997,0.0002815
3.00634,0.04535,2.25749,0.02780,0.0002710
3.01863,0.04688,2.25775,0.02658,0.0002666
3.03093,0.05009,2.26072,0.01920,0.0002614
3.04323,0.05184,2.26012,0.01943,0.0002573
3.05552,0.05282,2.27084,0.01745,0.0002492
3.06782,0.05486,2.27149,0.01697,0.0002415
3.08011,0.05605,2.27996,0.01223,0.0002356
3.09241,0.05671,2.28005,0.01310,0.0002314
3.10471,0.05806,2.30885,0.00946,0.0002269
3.11700,0.05842,2.30893,0.00953,0.0002244
3.12930,0.05895,2.31827,0.00992,0.0002212
3.14159,0.05934,2.31870,0.01076,0.0002191
